tract2010,AGENCY,APPLIANCE,ATF,Abandoned Vehicle,Adopt-A-Basket,Advocate - Levy,Advocate - Lien,Advocate-Business Tax,Advocate-Commercial Exemptions,Advocate-Foreclosure,Advocate-Personal Exemptions,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Animal-Abuse,Appliance,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Borough Office,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building Marshals office,Building/Use,Bus Stop Shelter Complaint,Bus Stop Shelter Placement,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Construction Lead Dust,Construction Safety Enforcement,Consumer Complaint,Cooling Tower,Cranes and Derricks,Curb Condition,DEP Sidewalk Condition,DEP Street Condition,DOF Property - Payment Issue,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,DRIE,DSNY Spillage,Damaged Tree,Day Care,Dead/Dying Tree,Dept of Investigations,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Dispatched Taxi Complaint,Dispatched Taxi Compliment,Drinking,Drinking Water,Drug Activity,ELECTRIC,ELEVATOR,Electric,Electrical,Electronics Waste,Electronics Waste Appointment,Elevator,Emergency Response Team (ERT),Employee Behavior,Executive Inspections,FATF,FCST,FHV Licensee Complaint,FLOORING/STAIRS,Facades,Ferry Complaint,Ferry Inquiry,Ferry Permit,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Foam Ban Enforcement,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Forensic Engineering,Found Property,GENERAL,Gas Station Discharge Lines,General,General Construction/Plumbing,Graffiti,Green Taxi Complaint,Green Taxi Report,HEAT/HOT WATER,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homebound Evacuation 4,Homeless Encampment,Homeless Person Assistance,Illegal Animal - Sold/Kept,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Injured Wildlife,Interior Demo,Internal Code,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,LinkNYC,Litter Basket / Request,Lost Property,MSOTHER,Maintenance or Facility,Miscellaneous Categories,Missed Collection,Missed Collection (All Materials),Mobile Food Vendor,Mold,Mosquitoes,Municipal Parking Facility,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Outside Building,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT/PLASTER,PLUMBING,Panhandling,Peeling Paint,Pet Shop,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Quality of Life,Radioactive Material,Rangehood,Recycling Enforcement,Request Changes - A.S.P.,Request Large Bulky Item Collection,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SRDE,Safety,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Single Occupancy Bathroom,Smoking,Snow,Snow Removal,Special Enforcement,Special Natural Area District (SNAD),Special Operations,Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sustainability Enforcement,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Compliment,Taxi Licensee Complaint,Taxi Report,Taxpayer Advocate Inquiry,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unlicensed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Condition,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Leak,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,ZSYSTEST,ZTESTINT
36047025600,0,7,0,4,0,0,0,0,0,0,0,6,3,0,0,1,0,0,2,0,0,0,310,1,4,0,0,1,3,0,3,31,0,0,0,0,0,0,0,1,5,0,0,16,0,0,1,0,9,0,1,0,26,3,6,0,2,9,6,21,0,0,0,1,0,0,3,0,0,6,0,25,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,4,1,0,0,10,0,0,63,51,0,0,65,0,3,0,0,0,0,0,0,0,4,0,0,0,0,166,4,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,49,0,0,0,0,12,18,2,0,0,0,58,27,9,3,0,0,0,8,0,0,0,24,30,23,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,112,2,6,11,0,0,0,30,0,6,1,26,80,0,5,3,0,0,0,0,17,0,0,0,0,26,58,5,3,2,0,0,1,0,0,5,0,0,0,0,2,30,0,0,44,0,0,0,4,2,0,1,0,0,2,0,16,1,0,2,72,0,0,0,0
36047025700,0,5,0,8,0,0,0,0,0,0,0,2,14,0,1,0,0,2,8,1,0,0,223,3,11,0,0,0,0,0,7,34,1,0,0,0,1,0,0,22,23,0,0,5,0,0,2,0,16,0,0,0,12,0,10,0,2,9,25,36,0,0,0,0,0,2,15,0,0,4,8,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16,5,14,0,0,0,26,0,0,61,69,0,0,96,0,3,0,0,0,0,0,0,5,1,0,0,0,1,175,1,5,0,1,0,0,0,1,8,0,0,0,2,0,0,7,2,0,34,1,0,1,0,22,68,67,0,3,16,174,49,15,17,0,2,0,11,0,0,0,19,56,31,1,0,0,0,10,0,0,0,0,0,0,1,0,0,3,0,104,0,47,5,4,0,0,41,0,2,0,61,21,0,0,1,0,0,0,1,8,0,0,0,1,106,70,11,1,9,10,0,0,0,0,0,0,0,0,0,3,29,0,0,81,0,0,0,3,0,1,0,0,4,1,3,38,2,0,1,45,0,0,0,0
36047025800,0,9,0,0,0,0,0,0,0,0,0,13,6,0,0,1,0,2,2,0,0,0,256,4,1,0,0,0,8,0,8,56,0,0,0,0,0,0,0,2,5,0,0,19,0,0,6,0,39,0,1,0,40,0,14,0,0,14,20,28,1,0,0,2,0,4,41,1,0,8,0,18,11,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,36,0,0,45,42,0,0,225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,783,5,3,0,1,0,0,0,5,10,0,0,0,0,0,0,1,2,0,28,0,0,0,0,17,36,1,0,0,4,164,23,2,5,1,4,0,7,0,0,0,23,95,85,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,106,0,3,12,5,0,0,30,0,0,0,27,77,0,3,1,0,0,0,0,8,0,0,0,3,49,37,1,1,0,1,1,6,0,0,2,0,0,0,0,1,25,0,0,122,1,0,0,1,6,0,0,0,0,0,0,86,1,0,3,43,0,0,0,0
36047025901,0,40,0,4,0,0,0,0,0,0,0,12,5,0,0,0,0,0,4,0,0,0,78,7,4,0,0,0,0,0,1,10,3,0,0,0,0,0,0,8,5,0,1,1,0,0,1,0,125,0,0,0,15,0,2,0,1,56,33,47,0,0,0,0,0,3,66,0,0,0,6,10,3,5,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,106,0,0,65,27,0,0,260,0,0,0,1,0,0,0,0,10,25,0,0,0,0,214,2,2,3,0,0,0,0,0,9,0,0,0,0,0,0,5,2,0,28,0,0,0,0,4,49,14,1,4,0,363,200,45,5,1,1,0,7,0,0,0,6,169,101,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,79,0,60,6,29,0,1,69,0,9,0,19,8,0,3,4,0,0,0,0,4,0,0,0,2,44,52,1,0,2,7,0,1,0,0,6,0,0,0,0,3,42,0,0,177,0,0,0,1,6,1,1,0,4,0,0,98,0,0,0,11,0,0,0,0
36047025902,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,5,2,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,7,0,0,0,1,281,6,8,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,0,4,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
36047026000,0,7,0,2,1,0,0,0,0,0,0,2,3,0,0,1,0,1,0,0,0,2,245,0,4,0,0,10,14,0,2,32,0,1,0,0,0,0,0,1,14,0,0,6,0,0,5,0,9,0,1,0,81,0,21,0,3,12,10,41,0,0,0,2,0,0,8,0,0,4,0,34,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,10,0,0,39,37,0,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,5,238,6,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,2,0,50,0,0,2,0,17,21,1,1,0,0,99,34,8,4,0,0,0,0,0,1,0,25,10,13,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,163,0,14,13,3,0,0,43,0,0,0,12,71,0,4,4,0,0,0,0,14,0,0,0,3,60,57,6,2,3,0,2,2,0,0,2,0,0,0,0,2,24,0,0,21,3,0,0,0,0,1,1,0,0,0,0,6,7,0,0,92,0,0,0,0
36047026100,0,96,0,17,0,0,0,0,0,0,0,10,30,0,2,3,0,3,4,0,0,0,292,6,14,0,0,0,0,0,1,61,0,0,0,0,0,0,0,30,3,0,0,7,0,0,5,0,312,0,0,0,23,1,10,0,3,26,86,142,0,0,0,1,1,2,178,2,0,8,17,33,83,15,0,1,0,0,0,124,0,0,0,0,0,0,0,0,0,3,2,29,0,0,0,175,0,5,170,98,0,0,763,1,1,0,0,0,0,0,0,1,8,0,0,0,1,315,4,8,14,0,0,0,0,1,40,0,0,0,7,0,0,6,3,0,67,0,0,2,0,87,125,70,2,0,0,989,356,151,11,0,8,0,20,0,0,0,18,361,319,0,0,0,0,22,0,0,0,0,0,0,2,0,0,4,0,325,1,269,7,57,0,3,98,1,0,0,39,71,0,2,19,0,0,0,0,22,0,0,0,4,53,80,3,0,4,14,0,0,0,0,4,0,0,4,0,3,24,0,0,376,3,0,0,2,9,2,0,0,7,0,1,258,11,0,4,88,0,0,0,0
36047026200,0,1,0,5,0,0,0,0,0,0,0,1,12,0,0,2,0,0,0,0,0,0,244,1,2,0,0,1,2,0,9,66,0,0,0,0,0,0,0,5,7,0,0,13,0,0,8,0,6,0,1,0,43,0,7,0,4,47,46,20,0,0,0,2,0,3,9,0,0,1,0,12,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,10,0,0,67,30,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,562,4,4,1,0,0,0,0,2,5,0,0,0,1,0,0,18,3,0,45,0,0,0,0,44,19,50,0,0,14,72,21,8,8,0,0,0,3,0,0,0,31,7,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,95,0,4,7,1,0,0,43,0,0,0,27,20,0,0,12,0,0,0,0,5,0,0,0,1,102,68,3,0,3,4,0,1,0,0,1,0,0,1,0,0,47,0,0,15,0,0,0,1,0,1,0,0,0,0,0,3,6,0,5,48,0,0,0,0
36047026300,0,28,0,3,0,0,0,0,0,0,0,7,5,0,3,2,0,2,7,0,0,0,102,0,5,0,0,0,0,0,0,13,3,0,0,0,0,0,0,31,4,0,0,5,0,0,0,0,44,0,0,0,31,0,7,0,2,14,24,50,0,0,0,2,0,2,43,0,0,0,17,14,11,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,25,0,0,64,20,0,0,255,0,2,0,1,0,0,0,0,2,12,0,0,0,0,68,0,3,0,1,0,0,0,2,11,0,0,0,1,0,0,43,1,0,45,0,1,0,0,47,38,2,0,0,22,375,49,20,2,0,0,0,2,0,0,0,19,53,74,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,178,0,91,4,18,0,0,58,0,0,0,19,28,0,1,6,0,0,0,0,1,0,0,0,1,44,66,1,0,3,13,0,0,0,0,1,0,0,0,0,4,19,0,0,85,0,0,0,2,8,0,3,0,2,0,2,33,4,0,0,54,0,0,0,0
36047026400,0,6,0,3,0,0,0,0,0,0,0,2,9,0,0,3,0,0,5,0,0,1,354,0,3,0,0,2,7,0,1,48,0,0,0,0,0,0,0,10,16,0,0,16,0,0,6,0,26,0,2,0,42,0,21,0,7,15,24,29,0,0,0,0,0,6,11,0,0,1,0,30,0,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,10,0,0,86,54,0,0,148,0,0,0,0,0,0,0,0,1,4,0,0,0,2,643,5,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0,2,0,45,0,0,0,0,32,22,10,0,0,1,160,26,9,19,0,0,0,5,0,0,0,14,16,21,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,145,0,21,10,12,0,0,53,0,0,0,11,40,0,6,10,0,0,0,0,15,0,0,0,5,142,87,2,0,2,2,0,0,0,0,1,0,0,0,0,0,40,0,0,22,3,0,0,8,0,0,0,0,0,1,0,3,6,0,0,57,0,0,0,0
36047026500,0,23,0,6,0,0,0,0,0,0,0,16,11,0,1,3,0,0,3,0,0,0,156,1,5,0,0,0,1,0,1,27,1,2,0,0,0,0,0,15,11,0,0,5,0,0,3,0,60,1,2,0,46,3,6,0,0,25,153,76,0,0,0,1,0,1,45,0,0,6,24,25,1,15,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,16,2,1,0,0,0,40,0,0,146,44,0,0,249,1,2,0,0,0,0,0,0,1,3,0,0,0,0,281,4,4,6,0,0,0,0,1,24,0,0,0,0,1,0,7,3,1,70,0,0,0,0,29,74,14,0,0,2,527,112,46,7,4,4,0,6,0,1,0,17,97,91,1,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,219,1,58,4,31,0,0,46,1,3,0,18,41,0,1,9,0,0,0,0,5,0,0,0,4,56,60,3,0,0,7,0,0,0,0,8,0,0,0,0,0,40,0,0,145,0,0,0,2,3,0,0,0,1,0,0,78,6,0,1,51,0,0,0,0
36047026600,0,3,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,2,0,0,1,200,1,4,0,0,4,4,0,0,52,0,0,0,0,0,0,0,3,8,0,0,12,0,0,2,0,14,0,0,0,68,2,9,0,0,20,13,20,0,0,0,1,0,0,13,0,0,3,0,30,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,1,2,1,0,0,7,0,2,37,32,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,292,9,0,0,0,0,0,0,1,4,0,0,0,4,0,0,0,3,0,42,0,0,0,0,14,26,9,0,0,0,86,5,8,8,1,0,0,5,0,0,0,33,8,11,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,107,0,18,18,5,0,0,21,0,0,0,22,66,0,2,6,0,0,0,0,15,0,0,0,0,46,41,8,0,4,1,0,2,0,0,0,0,0,0,0,0,36,0,0,32,1,0,0,0,0,1,0,0,0,1,0,3,5,0,1,48,0,0,0,0
36047026700,0,18,0,10,0,0,0,0,0,0,0,11,21,0,0,1,0,0,3,0,0,0,123,4,11,0,0,0,0,0,4,29,1,0,0,0,0,0,0,16,2,0,1,7,0,0,7,0,77,0,1,0,69,1,8,0,6,32,50,71,0,0,0,2,0,2,66,0,0,6,21,39,4,6,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,5,2,9,1,0,0,56,0,0,149,43,0,0,262,0,1,0,0,0,0,0,0,14,14,0,0,0,0,78,5,7,0,0,0,0,0,1,37,0,0,0,5,0,0,4,6,0,56,0,1,4,0,27,124,125,1,0,4,338,261,227,12,6,0,0,9,0,1,0,34,116,93,0,0,0,0,18,0,0,0,0,0,0,1,0,0,1,0,283,0,119,10,35,0,0,148,0,0,1,20,43,0,2,12,0,0,0,0,8,0,0,0,2,126,69,1,0,1,2,0,1,0,0,7,0,0,1,0,1,33,0,0,134,0,0,0,12,2,0,3,0,0,0,0,79,10,0,1,102,4,0,0,0
36047026800,0,7,0,2,0,0,0,0,0,0,0,1,6,1,0,2,0,2,2,0,0,0,206,2,1,0,0,1,1,0,1,41,0,0,0,0,0,0,0,4,6,0,0,8,0,0,8,0,24,0,1,0,109,0,8,0,3,11,18,26,0,0,0,0,0,0,14,0,0,0,0,20,7,2,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,6,0,0,36,19,0,0,375,0,0,0,0,0,0,0,0,0,2,0,0,0,0,324,10,2,1,0,0,0,0,1,8,0,0,0,1,0,0,1,1,0,42,0,0,0,0,9,22,2,2,0,0,102,8,6,2,2,1,0,7,0,0,0,56,54,30,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,133,1,30,15,6,0,0,25,0,0,0,41,46,0,2,3,0,0,0,0,5,0,0,0,0,95,26,6,1,2,2,0,3,0,0,2,0,0,1,0,0,22,0,0,55,0,0,0,2,6,1,0,0,0,0,0,24,1,0,2,59,0,0,0,0
36047026900,0,45,0,7,0,0,0,0,0,0,0,9,40,0,2,1,0,3,2,0,0,1,64,14,6,0,0,0,3,0,3,28,0,0,0,0,0,0,2,6,6,0,1,8,0,0,8,0,148,1,1,0,24,1,5,0,2,7,26,64,0,0,0,1,0,2,93,0,0,14,23,40,13,8,0,1,0,0,0,129,0,0,0,0,0,0,0,0,0,6,1,6,1,0,0,88,0,2,109,51,0,0,537,0,4,0,0,0,0,0,0,25,25,0,0,0,1,94,4,11,1,1,0,0,0,2,23,0,0,1,0,0,0,19,6,0,29,0,2,0,0,42,85,26,0,0,9,238,372,80,10,3,4,0,15,0,0,0,8,178,192,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,157,0,95,7,23,0,0,81,0,3,0,34,36,0,2,10,0,0,0,0,5,0,0,0,5,94,34,2,0,2,5,0,1,0,0,3,0,0,0,0,1,29,0,0,173,1,0,0,1,1,0,0,0,0,3,1,81,1,0,0,50,0,0,0,0
36047027000,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,150,2,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,2,0,0,0,16,0,0,1,0,22,0,1,0,18,2,12,0,2,11,29,8,0,0,0,0,0,0,11,0,0,1,0,11,2,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,39,3,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,4,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,41,5,0,0,0,4,39,4,0,2,0,77,4,7,7,0,0,0,0,0,0,0,8,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,13,4,5,0,0,19,0,0,0,31,11,0,1,6,0,0,1,0,2,0,0,0,0,44,42,5,1,1,0,1,0,0,0,1,0,0,0,0,4,21,0,0,26,0,0,0,0,0,0,0,0,0,1,0,10,2,0,0,11,0,0,0,0
36047027100,0,53,0,16,0,0,0,0,0,0,0,23,31,0,2,3,0,2,14,0,0,1,321,3,10,0,0,2,6,0,2,18,10,0,0,0,0,0,0,18,32,0,1,4,0,0,2,0,183,0,0,0,32,0,27,0,3,60,116,89,0,0,0,0,0,2,100,1,0,0,12,23,19,31,0,1,0,0,0,104,0,0,0,0,0,0,0,0,0,33,2,19,0,0,0,158,0,1,217,129,0,0,790,0,8,0,0,0,0,0,0,16,74,0,0,0,1,407,2,40,2,2,0,0,0,1,15,0,0,2,10,0,0,25,4,0,68,0,2,0,0,49,147,60,0,0,23,372,73,29,11,3,2,0,30,0,0,0,22,219,236,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,148,1,145,16,15,0,0,148,3,6,0,34,73,0,1,12,0,0,0,0,8,0,0,0,2,168,160,11,6,14,11,0,0,0,2,10,0,0,3,0,5,86,0,0,283,1,0,0,4,7,0,2,0,11,0,2,123,0,0,1,85,0,0,0,0
36047027200,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,158,1,2,0,0,0,0,0,1,17,0,0,0,0,0,0,0,3,5,0,0,8,0,0,1,1,21,0,6,0,56,0,3,0,1,11,29,7,2,0,0,0,0,1,11,0,0,2,0,18,11,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,17,10,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,290,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,37,0,1,0,0,2,16,1,1,0,0,172,17,7,2,0,1,0,4,0,0,0,28,22,35,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,68,2,5,9,12,0,0,14,0,0,0,22,67,0,0,6,0,0,1,0,4,0,0,0,2,45,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,54,1,0,0,2,0,0,0,0,0,0,0,21,1,0,1,39,0,0,0,0
36047027300,0,15,0,5,0,0,0,0,0,0,0,16,14,0,1,0,0,0,1,0,0,0,51,5,11,0,0,0,1,0,1,10,1,0,0,0,0,0,0,8,12,1,0,4,0,0,2,0,37,0,0,0,22,0,6,0,3,21,50,52,0,0,0,2,2,2,57,0,0,3,11,20,12,7,0,2,0,0,0,25,2,0,0,0,0,0,0,0,0,7,1,4,0,0,1,22,0,0,80,38,0,0,256,0,0,0,0,0,0,0,0,1,6,0,1,0,0,229,2,8,5,0,0,0,0,1,20,0,0,0,1,0,0,3,3,0,41,0,4,1,0,49,34,27,1,0,2,186,95,27,5,0,1,0,13,0,0,0,20,50,61,0,0,0,0,18,0,0,0,0,1,0,1,0,0,0,0,213,0,142,11,11,0,0,56,0,0,0,38,17,0,0,9,0,0,0,0,4,0,0,0,4,96,70,0,2,4,0,0,0,0,0,11,0,0,3,0,1,17,0,0,74,0,0,0,1,1,0,0,0,0,0,0,35,0,0,2,64,0,0,0,0
36047027400,0,5,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,1,1,283,0,1,0,0,1,3,0,1,41,0,0,0,0,0,0,0,1,9,0,0,11,0,0,0,0,9,0,0,0,28,0,8,0,1,9,17,25,0,0,0,0,0,2,7,0,0,0,0,16,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,5,0,0,61,27,0,0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,293,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,2,0,37,2,0,0,0,28,26,53,0,0,3,52,11,6,7,0,0,0,4,0,0,0,21,8,4,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,99,3,5,15,5,0,0,35,0,14,3,57,41,0,0,5,0,0,0,0,11,0,0,0,1,54,68,6,0,2,0,0,1,0,0,2,0,0,0,0,1,54,0,0,14,2,0,0,1,0,0,1,0,0,1,0,6,7,0,1,67,0,0,0,0
36047027500,0,21,0,18,0,0,0,0,0,0,0,10,17,0,0,4,0,5,0,0,0,0,95,0,13,0,0,0,0,0,9,25,10,2,0,0,0,0,0,7,5,0,1,3,0,0,4,0,52,0,0,0,50,0,11,0,4,10,56,100,0,0,0,1,0,3,41,0,0,4,27,50,0,10,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,50,5,5,0,0,0,29,0,0,108,45,0,0,247,2,4,0,0,0,0,0,0,5,17,0,5,0,1,86,5,13,4,0,0,0,0,0,30,0,0,0,9,1,0,0,4,0,83,0,0,1,0,49,70,830,5,0,0,420,285,60,13,0,1,0,27,0,0,0,39,80,75,1,0,0,0,27,0,1,0,0,1,0,0,0,0,2,0,300,0,167,16,20,0,0,72,0,0,0,51,94,0,0,3,1,0,0,3,12,0,0,0,12,145,71,1,1,1,1,1,2,0,0,7,0,0,2,0,0,30,0,0,102,2,0,0,2,5,2,4,0,3,5,0,37,7,0,1,94,0,0,0,0
36047027600,0,5,0,4,1,0,0,0,0,0,0,2,11,0,0,1,0,1,0,0,0,0,273,1,0,0,0,2,6,0,3,20,0,0,0,0,0,0,0,0,22,0,0,6,0,0,3,0,15,0,2,0,12,1,10,0,7,27,45,28,0,0,0,3,0,0,14,0,0,1,0,15,3,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,9,6,6,0,0,0,3,0,0,50,32,0,0,70,0,5,0,0,0,0,0,0,0,3,0,0,0,1,356,1,2,1,0,0,0,0,0,8,0,0,0,2,0,0,1,2,0,47,0,0,0,0,24,11,6,0,3,0,147,34,6,6,0,0,0,5,0,0,0,11,5,16,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,88,0,9,7,3,0,0,33,0,0,0,34,23,0,1,1,0,0,0,0,7,0,0,0,6,39,41,3,2,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,39,0,0,0,0
36047027700,0,52,0,4,0,0,0,0,0,0,0,7,13,0,2,0,0,1,2,0,0,1,37,1,4,0,0,0,0,0,3,19,1,0,0,0,0,0,0,7,6,0,0,3,0,0,7,0,94,1,6,0,17,0,3,0,0,9,38,32,0,0,0,1,0,2,35,2,0,6,19,19,48,8,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,61,0,2,47,18,0,0,548,0,6,0,0,0,0,0,0,1,8,0,0,0,2,67,0,10,6,1,0,0,0,0,22,0,0,0,1,0,0,23,1,0,42,0,0,0,0,33,69,12,1,0,2,761,165,61,2,2,4,0,18,0,0,0,6,156,137,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,150,0,128,14,26,0,1,43,0,2,0,35,65,0,1,3,0,0,0,0,7,0,0,0,2,43,59,8,3,0,4,0,0,0,0,2,0,0,1,0,1,91,0,0,214,1,0,0,6,13,0,0,0,1,0,0,144,5,0,3,62,0,0,0,0
36047027800,0,11,0,0,0,0,0,0,0,0,0,8,6,0,0,3,0,0,4,0,0,1,227,1,4,0,0,7,21,0,1,23,4,0,0,0,0,0,0,4,38,0,0,10,0,0,2,0,27,1,5,0,33,3,6,1,3,9,8,56,0,0,0,1,0,4,10,1,0,0,0,11,17,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,20,2,3,0,0,0,13,0,0,35,56,0,0,164,0,0,0,0,0,0,0,0,11,22,0,0,0,3,320,3,3,0,2,0,0,0,0,7,0,0,0,5,0,0,35,0,1,34,1,1,0,2,12,27,3,0,0,12,267,72,12,10,3,1,0,7,0,2,0,10,42,18,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,59,0,13,10,9,0,0,51,0,0,0,30,48,0,2,11,0,0,0,0,14,0,0,0,2,75,55,5,3,1,2,0,0,0,0,1,0,0,0,0,3,54,0,0,69,0,0,1,1,1,0,2,0,0,1,8,21,6,0,0,77,0,0,0,0
