tract2010,Add A Bin,Add A Can,Add A Can CANCELLATION,Add A Cart,Add A Cart CANCELLATION,Air Pollution,Amenity New,Amenity Repair,Ashby Highrise Concern,Automated Recycling for Business NEW,Bandit Sign,Boarding Homes,Bridge and Barricade,Building Break In,Building or Sign Code,City Engineer,Clean Pavilion or Restroom,Complaint Form Request,Container Placement,Container Problem,Court Surface Repair,Crisis Cleanup,Dangerous Commercial Building,Dead Animal Collection,Disaster Preparedness Guide Request,Disaster Recovery Escalation,Drainage,Drainage System Violation,Drinking Water Public Notice,Dugout Repair,Dumpster Complaint,Dumpster Permit,Electrical Hazard,Environmental Health Escalation,Eviction Notice,Fence Repair,Fire Code Complaint,Fire Hydrant,Flashing School Beacon,Flooding,Fountain Repair,Fountain Repair Urgent,Fuel Island,Graffiti - ATT Telephone Equipment,Graffiti - CenterPoint Electrical Equipm,Graffiti - City Bridge,Graffiti - City Park,Graffiti - City Property,Graffiti - City Street/Curb,Graffiti - City Water Fixture,Graffiti - Harris County Flood Control P,Graffiti - Harris County Toll Road,Graffiti - METRO Bus/Rail,Graffiti - Railroad Fixture,Graffiti - School District Property,Graffiti - TXDoT Highway,Graffiti - Traffic Signal/Sign,Graffiti Private or Commercial Property,Health Code,Heavy Trash Violation,Hole in Unpaved Ground,House Move Route,Icing Bridge,Icing Roadway,Identify Numbered Address,Junk Motor Vehicle,Language Interpretation,Liaison Note,Lighting,Litter Esplanade Median,Litter Park,Major Water Leak,MayorSidewalk,Medical Evacuation,Minimum Standards,Minor Water Leak,Miss Complaint,Missed Garbage Pickup,Missed Heavy Trash Pickup,Missed Recycling Pickup,Missed Yard Waste Pickup,Mow Esplanade or Median,Mow Park,Multi-Resident Facility,MultiFamily Habitability Violation,Neighborhood Clean up,Neighborhoods Escalation,New CIP Request,New Move In Service,New Resident Container,New Resident in Private Development,Non Residential Collection CANCEL,Non Residential Collection Service NEW,Nuisance On Property,Nuisance on Commercial Property,Order Bag Tags,PWE CIP Project,PWE Escalation,Paint Stripes,Park Facilities Escalation,Park Forestry Escalation,Park Greenspace Escalation,Parking Escalation,Parking Lot Pothole,Parking Meter,Parking Violation,Pest Control,Playground or Court Equipment,Pool Fence,Pool Water Quality Control,Poor Drainage,Portacan Problem,Post Replace or Install,Pothole,Property Damage,Recycle Bin/Cart Retrieve,Recycle Program Start Up,Recycling Cart Repair or Replace,Recycling Participation NEW,Restoration Due To Utility Work,SPARK Park,SWM Escalation,Severe Storm Tree Removal,Sewer Manhole,Sewer Wastewater,Sidewalk Repair,Soccer Goal,Speed Cushion Repair,Spilled Debris,Sprinkler Repair,Storm Damage,Storm Debris Collection,Street Condition,Street Hazard,Subpoena,TPIA,Traffic Applications,Traffic Bridge/Freeway Lighting,Traffic General,Traffic Markings,Traffic School Zones,Traffic Signal Maintenance,Traffic Signals,Traffic Signs,Trail Repair,Trash Can New,Trash Dumping or Illegal Dumpsite,Tree Code Violation,Tree Planting,Tree Removal,Tree Stump Grinding,Tree Trim,Unclassified 311 Web Request,Unregulated Boarding House,Unregulated Residential Facility,Vehicle for Hire Complaint,Vital Statistics Escalation,Water Leak,Water Main Valve,Water Playground Repair,Water Quality,Water Service,Water or Ground Pollution
48201211900,0,45,8,0,2,9,1,3,0,0,0,0,0,1,66,18,0,0,0,309,0,2,1,77,0,0,147,3,0,0,4,0,0,0,0,0,0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,64,0,0,0,0,0,22,0,0,3,1,5,1,0,1,3,0,0,167,159,58,8,0,9,0,6,0,0,1,0,31,0,2,3,108,0,0,4,2,1,0,0,0,0,0,0,38,0,1,0,0,0,0,0,9,4,1,0,32,22,6,0,132,1,6,189,0,0,0,2,1,0,42,29,64,0,0,2,0,9,0,2,2,0,58,0,0,16,0,0,17,0,21,22,0,0,0,0,126,30,13,6,41,0
48201212300,0,23,5,0,0,13,1,2,0,0,13,0,19,0,95,26,0,0,3,298,0,1,13,148,0,0,141,4,0,0,5,0,1,0,0,0,7,20,36,9,1,0,0,1,2,4,1,0,1,0,0,0,0,0,0,0,4,21,27,96,0,0,1,0,1,23,0,0,18,0,3,0,0,1,21,0,0,277,137,155,55,0,2,0,12,0,0,2,7,120,1,1,1,368,6,0,74,8,0,0,0,0,0,0,28,101,0,2,0,0,1,0,0,23,0,3,0,88,93,20,0,163,2,10,295,0,0,0,5,1,1,9,56,207,0,0,3,8,13,21,8,201,46,137,3,0,138,0,2,24,0,48,49,2,6,0,0,227,44,0,8,110,0
48201212400,0,49,1,1,0,13,2,1,0,0,3,0,1,0,52,10,0,0,1,228,1,3,4,102,0,0,94,3,0,0,6,0,1,0,0,0,0,32,0,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,5,26,1,0,0,0,0,18,0,0,5,3,2,0,0,0,3,0,0,172,94,66,18,2,3,0,4,0,0,7,1,37,1,2,8,73,3,0,14,0,0,0,0,0,0,0,0,65,0,1,0,0,0,1,0,28,1,1,0,29,30,12,0,108,0,7,145,0,0,0,2,0,2,30,124,147,0,0,0,30,14,13,1,117,7,85,0,0,31,0,0,19,0,34,8,0,0,0,0,185,35,1,1,106,2
48201212500,0,19,3,0,0,23,0,2,0,0,6,0,5,0,56,14,0,0,0,217,0,10,2,97,0,0,105,2,0,0,5,0,0,0,0,1,0,40,13,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,66,1,0,1,0,0,27,0,0,3,4,1,2,0,5,6,0,0,217,124,57,11,4,8,1,4,1,0,5,0,49,0,0,1,155,4,0,31,6,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,28,2,2,0,59,35,21,0,113,1,19,487,0,0,0,2,0,3,55,124,171,0,0,1,23,11,9,3,132,13,75,1,0,60,0,0,12,0,29,7,0,0,0,0,327,53,0,11,131,5
48201220100,1,13,5,0,0,3,1,1,0,0,0,0,2,0,36,6,0,0,0,204,0,5,3,48,0,0,65,2,0,0,9,0,0,0,1,0,4,2,5,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,39,0,0,0,0,1,16,0,0,0,1,0,0,0,0,11,0,0,168,90,36,4,1,0,0,8,0,0,1,0,40,0,0,2,80,2,0,7,1,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,4,2,4,0,24,28,3,0,67,0,1,65,0,0,0,8,0,3,22,25,51,0,0,0,22,3,2,0,24,17,33,0,0,45,0,0,12,0,7,0,0,0,0,0,61,8,0,5,29,0
48201220200,1,33,7,0,0,3,0,0,0,0,6,0,3,0,36,10,0,0,1,320,0,1,1,32,0,0,104,4,0,0,2,0,0,0,0,0,0,3,13,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,14,4,36,0,0,0,0,0,26,0,0,0,2,0,0,0,0,2,0,0,209,180,133,55,2,0,0,3,0,0,0,0,24,0,0,7,94,2,0,14,2,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,13,2,1,0,143,24,10,0,139,0,1,184,0,0,0,5,0,2,19,39,54,0,0,4,33,9,4,2,64,12,102,0,0,21,1,0,17,0,23,0,1,0,0,0,80,10,0,4,34,0
48201220300,0,27,8,0,0,18,0,0,0,0,1,0,4,0,54,11,0,0,2,408,0,2,2,101,0,0,126,2,0,0,10,0,0,0,0,0,2,5,18,2,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,14,27,3,89,0,0,0,0,0,49,0,0,2,2,0,0,0,0,2,0,0,182,186,147,36,0,0,0,11,0,0,1,0,35,0,0,2,298,7,0,19,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,16,2,6,1,157,37,8,1,153,1,5,130,0,0,0,3,0,0,10,52,78,0,0,7,0,7,4,2,45,2,90,0,0,33,0,0,18,0,17,7,0,1,0,0,58,8,0,7,19,1
48201220400,0,58,8,0,0,7,0,0,0,0,1,0,0,0,60,17,0,0,2,500,0,1,5,74,0,0,119,3,0,0,2,0,0,0,0,0,2,10,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,13,12,71,0,0,0,0,0,57,0,0,0,0,0,0,0,1,6,1,0,332,154,193,6,0,0,0,4,0,0,2,1,41,0,0,5,197,3,0,12,1,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,15,1,2,0,166,30,3,0,196,0,10,109,0,0,0,2,1,0,17,49,62,0,0,2,0,3,6,3,59,6,47,0,0,22,0,0,15,0,17,19,0,0,0,0,58,8,0,6,39,1
48201220500,0,22,1,1,0,7,0,0,0,0,19,0,3,0,31,11,0,0,2,187,0,5,3,61,0,0,107,3,0,0,19,0,0,0,0,0,6,14,2,8,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,8,55,37,0,0,0,0,1,5,0,0,0,3,0,0,0,0,4,0,0,121,58,89,14,0,0,1,29,0,0,4,0,23,0,0,3,78,7,0,20,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,32,0,2,0,38,18,12,0,86,1,9,103,0,0,0,5,0,0,27,69,81,0,0,2,14,7,13,0,209,18,44,0,0,43,0,0,3,0,20,5,0,0,0,0,92,12,0,6,40,0
48201220600,0,21,4,0,0,8,1,0,0,0,8,0,0,0,33,12,0,0,2,310,0,0,3,66,0,0,65,1,0,0,1,0,0,0,0,0,2,8,21,2,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,2,4,12,49,0,0,2,0,1,14,0,0,0,0,0,0,0,0,5,0,0,184,92,121,15,4,0,1,6,0,0,0,0,26,1,1,2,69,1,0,17,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,14,1,1,0,15,12,3,0,123,0,4,100,0,0,0,6,0,0,21,38,53,0,0,4,1,10,3,2,91,12,36,0,0,18,0,0,6,0,22,5,0,1,0,1,53,5,0,3,33,0
48201220700,0,36,8,0,0,6,1,1,0,0,3,0,2,0,71,15,0,0,4,280,1,9,8,174,0,0,171,2,0,0,2,0,1,0,0,2,0,17,30,38,1,0,0,0,0,7,0,2,0,0,2,0,0,1,0,1,3,20,17,91,0,0,0,0,1,38,0,0,1,4,1,0,0,0,4,0,0,528,254,144,9,1,2,0,13,0,0,1,0,77,0,0,5,177,4,0,14,1,0,0,1,0,0,0,0,21,0,5,0,0,0,0,0,43,7,3,0,73,65,9,0,143,0,9,206,0,0,0,8,0,1,42,88,141,0,0,3,11,9,4,1,68,8,116,0,0,90,1,0,21,1,31,11,0,0,0,0,102,25,0,4,57,0
48201220800,0,28,8,0,0,3,1,0,0,0,0,0,1,0,43,12,0,0,5,141,0,7,5,64,1,0,102,3,0,0,8,0,0,0,2,0,1,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,51,0,0,0,0,1,25,0,0,1,0,0,0,0,0,6,0,0,172,86,39,4,0,0,0,18,0,0,5,1,25,0,0,2,170,10,0,7,1,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,12,0,1,0,12,19,2,0,50,0,7,145,0,0,0,2,0,0,22,38,54,0,0,2,12,9,4,0,57,6,43,0,0,59,0,0,8,0,9,15,0,0,0,0,57,14,0,7,23,2
48201220900,0,22,4,2,0,6,0,0,0,0,0,0,0,0,33,9,0,0,4,108,0,1,0,54,0,0,69,0,0,0,2,0,0,0,0,0,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,28,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,110,86,78,14,1,1,0,2,0,0,4,0,27,1,0,2,65,3,0,5,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,9,0,0,0,7,21,3,0,48,0,4,43,1,0,0,0,0,0,6,35,66,0,0,1,9,7,1,0,43,5,37,0,0,40,0,0,4,1,13,2,0,0,0,0,37,4,0,2,17,1
48201221000,0,27,6,0,0,8,0,1,0,0,12,0,0,0,44,7,0,0,4,149,0,4,0,87,0,0,67,0,0,0,2,0,0,0,0,0,1,2,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,46,0,0,0,0,1,13,0,0,0,2,0,0,0,0,3,0,0,233,154,77,6,2,3,0,8,0,0,3,0,40,0,0,3,76,0,0,9,0,0,0,1,0,0,0,0,21,0,0,0,0,1,0,0,4,2,2,0,16,30,3,0,66,1,3,84,0,0,0,2,0,0,18,17,61,0,0,5,0,5,0,1,21,3,18,0,0,42,0,0,20,2,18,1,0,0,1,0,49,8,3,1,23,0
48201221100,0,25,5,0,0,9,0,0,0,0,0,0,2,0,37,17,0,0,2,199,0,3,1,95,0,0,109,0,0,0,2,0,0,0,0,0,0,13,25,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,1,43,0,0,0,0,1,18,0,0,0,0,0,0,0,0,2,0,0,245,131,88,8,1,0,0,1,0,0,3,0,45,0,0,3,95,2,0,27,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,1,2,0,34,27,14,0,60,0,3,60,0,0,0,3,0,0,17,38,72,0,0,2,0,15,1,2,51,25,60,0,0,59,0,0,6,0,13,4,0,0,0,0,73,15,0,5,34,2
48201221200,0,103,15,0,1,3,0,0,0,0,6,0,5,0,90,17,0,0,8,374,0,5,2,110,0,0,189,3,0,0,1,0,0,0,0,0,0,7,14,7,0,0,0,0,0,6,1,0,1,0,0,0,0,0,1,0,1,10,3,276,0,0,0,0,1,35,0,0,2,1,1,0,0,0,4,0,0,314,202,261,75,0,0,0,3,0,0,4,0,59,0,1,8,140,1,0,28,4,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1,32,5,0,0,121,46,12,0,151,0,7,222,0,0,0,9,0,1,36,80,85,0,0,2,2,11,3,2,166,28,41,1,0,29,0,0,11,0,33,22,0,0,0,0,77,20,0,9,67,0
48201221300,0,86,11,2,0,9,0,0,0,0,2,0,2,0,74,18,0,0,2,645,0,3,0,115,0,0,144,1,0,0,8,0,0,0,0,0,1,10,32,7,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,5,9,145,0,0,0,0,0,75,0,0,10,2,7,0,0,0,8,0,0,407,206,214,53,2,2,0,10,0,1,3,1,47,0,0,1,180,4,1,40,1,0,0,0,0,0,0,0,74,0,0,0,0,1,0,0,41,3,0,0,58,50,14,3,192,2,5,163,0,0,1,6,0,0,29,73,112,0,0,6,0,10,4,0,34,9,85,0,0,46,0,0,19,0,28,6,0,0,0,0,135,19,0,7,91,1
48201221400,0,42,5,0,0,4,0,0,0,0,9,0,2,0,54,28,0,0,1,337,0,7,0,73,0,0,112,1,0,0,10,0,0,0,1,0,0,6,8,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,56,62,0,0,0,0,0,20,0,0,0,0,3,0,0,0,3,0,0,250,122,123,39,3,0,0,43,0,0,4,0,25,0,0,2,75,2,0,8,2,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,10,0,0,0,23,21,6,0,94,0,1,108,0,0,0,3,0,1,27,23,42,0,0,2,0,5,3,2,15,1,29,0,0,9,0,0,16,0,15,2,0,0,0,0,47,10,0,1,33,1
48201221500,0,35,5,0,0,6,0,3,0,0,6,1,2,0,68,8,0,0,2,335,0,3,2,77,0,0,91,3,0,0,10,0,0,0,0,0,3,8,15,19,2,2,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,4,55,53,0,0,0,0,0,12,0,0,12,3,4,1,0,0,2,2,0,251,103,95,30,2,7,0,60,0,0,3,1,15,0,0,3,76,2,0,21,1,0,0,0,0,0,0,0,54,0,0,0,2,5,0,0,18,0,0,0,57,12,11,0,114,0,1,119,0,0,0,15,0,0,23,52,50,0,0,2,9,8,2,2,35,10,35,1,0,15,0,0,2,0,11,0,0,0,0,0,43,18,0,3,32,2
48201221600,0,9,2,0,0,3,0,0,0,0,6,0,4,0,30,11,0,0,3,153,0,9,2,27,0,0,81,1,0,0,0,0,0,0,0,0,1,7,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,43,0,0,0,0,1,22,0,0,0,6,0,0,0,0,1,0,0,79,80,56,18,2,0,0,2,0,0,0,1,7,0,0,4,54,6,0,9,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,21,0,0,0,27,5,2,0,54,0,7,63,0,0,0,3,0,0,22,52,37,0,0,4,38,5,5,1,50,6,33,0,0,18,0,0,2,1,3,1,1,0,0,0,35,8,0,0,24,0
48201221700,0,57,12,0,1,19,0,2,0,0,2,0,0,0,36,13,0,0,2,290,3,12,1,51,0,0,90,1,0,0,2,0,0,0,0,1,1,6,18,43,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,2,55,0,0,0,0,0,54,0,0,10,4,6,1,0,0,0,0,0,205,108,100,22,1,1,0,0,0,1,2,0,28,0,0,1,92,5,0,20,4,0,0,0,0,0,2,0,20,0,2,1,0,3,0,0,10,1,2,0,40,27,9,0,94,0,1,81,0,0,0,2,2,2,47,27,41,0,0,0,0,7,0,0,43,8,25,1,0,39,0,0,13,0,12,2,1,0,0,0,92,16,5,4,57,0
48201221800,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,0,0,0,0,3,0,1,19,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0
48201221900,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,1,0,0,1,0,2,0,2,2,0,0,0,0,8,0,2,2,0,0,0,0,3,0,1,0,0,0
48201222000,0,33,1,0,0,3,0,0,0,0,0,0,1,0,32,7,0,0,0,142,0,5,0,33,0,0,33,0,0,0,4,0,0,0,0,0,0,3,15,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,21,0,0,0,0,0,13,0,0,0,1,0,0,0,3,1,0,0,146,63,35,13,0,0,1,0,0,0,2,0,13,0,0,3,50,1,0,7,1,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,3,3,1,0,32,6,2,0,57,0,0,78,0,0,1,4,0,1,30,25,31,0,0,1,6,2,4,0,65,2,12,0,0,25,0,0,4,0,5,2,2,0,0,0,99,8,0,3,41,0
48201222100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201222300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48201222401,0,3,0,0,0,0,0,0,0,0,1,0,0,0,10,2,0,0,0,22,0,0,0,8,0,0,26,2,0,0,0,0,0,0,0,0,0,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,12,16,0,0,0,0,0,0,0,0,0,7,0,0,1,11,1,0,6,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,5,5,0,0,10,0,0,19,0,0,0,0,0,0,3,15,9,0,0,0,2,1,0,0,28,6,24,0,0,18,0,0,1,0,1,0,0,0,0,0,17,1,0,0,10,0
48201222501,0,6,2,0,0,1,0,0,0,0,0,0,1,0,24,0,0,0,1,75,0,2,0,12,0,0,19,4,0,0,3,0,0,0,0,0,1,7,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,8,0,0,0,0,0,13,0,0,0,1,0,0,0,0,2,0,0,29,36,14,5,0,0,0,20,0,0,0,0,4,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,2,0,0,2,3,1,0,21,0,0,88,0,0,0,0,0,0,1,9,11,0,0,0,5,4,2,0,57,4,13,0,0,2,0,0,0,0,3,1,0,0,0,0,36,4,0,1,27,1
48201222502,0,11,3,0,0,2,0,0,0,0,0,0,0,0,27,1,0,0,0,111,0,0,0,24,0,0,13,3,0,0,6,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,49,86,51,29,0,0,0,0,0,0,1,0,4,0,0,0,23,2,0,14,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,9,5,7,0,41,0,2,109,0,0,0,2,0,0,4,11,19,0,0,2,0,3,4,0,7,0,24,0,0,11,0,0,5,0,7,1,0,0,0,0,46,3,0,9,42,0
48201222503,0,23,2,0,1,2,0,0,0,0,0,0,0,0,23,3,0,0,0,165,0,6,1,43,0,0,13,2,0,0,4,0,0,0,0,0,0,22,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,76,0,0,0,0,0,43,0,0,0,1,0,0,0,0,3,0,0,95,82,68,37,0,0,0,25,0,0,1,0,12,0,0,0,41,0,0,28,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,4,2,1,0,16,10,5,0,49,0,1,116,0,0,0,1,0,1,16,17,10,0,0,2,2,0,9,1,27,1,31,0,0,4,0,0,1,0,14,1,0,3,0,0,92,10,0,7,79,1
48201222600,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,3,0,0,0,0,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,1,0,4,18,0,0,0,0,0,0,0,7,16,0,0,0,9,1,1,1,30,10,9,0,0,6,0,0,0,0,0,0,0,0,0,0,34,7,0,4,57,0
48201222700,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,2,0,0,0,4,0,0,0,8,0,0,12,3,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,7,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,3,0,1,8,0,0,0,1,0,0,0,40,15,0,0,0,11,0,1,0,53,13,7,0,0,6,0,0,0,0,2,0,0,0,0,0,24,7,0,5,36,0
48201222900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,22,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
48201223100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,7,0
48201230100,0,11,3,0,0,0,0,0,0,0,3,0,1,0,18,6,0,0,3,134,0,5,0,37,0,0,64,0,0,0,3,0,0,0,1,0,0,3,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,15,0,0,0,0,0,5,0,0,0,0,0,0,0,2,4,0,0,130,57,43,0,1,0,0,11,0,0,2,0,45,0,0,1,59,0,0,5,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12,2,0,0,11,32,7,0,37,0,3,81,0,0,0,4,0,0,10,36,42,0,0,0,38,1,1,0,24,3,26,0,0,38,0,0,0,0,7,3,0,0,0,0,58,17,0,1,24,0
48201230200,1,76,9,0,0,14,0,1,0,0,7,0,6,0,118,22,1,0,1,440,0,26,7,220,0,0,349,12,0,0,21,0,0,0,1,0,4,16,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,29,77,0,0,1,0,2,44,0,0,0,10,2,0,0,6,8,1,0,390,276,217,24,4,0,0,4,0,0,4,2,103,0,1,7,396,8,1,17,11,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,19,1,4,0,39,82,20,1,172,0,10,335,0,0,0,13,0,7,81,63,220,0,0,0,16,13,6,2,50,31,89,0,0,206,0,0,36,0,37,17,0,3,0,0,205,42,0,14,144,5
48201230300,0,17,2,0,0,1,0,0,0,0,0,0,0,0,76,12,0,0,1,196,0,3,2,79,1,0,92,1,0,0,5,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,34,0,0,0,0,0,27,0,0,0,2,0,0,0,1,18,0,0,228,82,134,6,2,0,0,7,0,1,0,0,67,0,0,3,207,1,0,12,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,11,1,0,0,9,48,9,0,70,1,9,191,0,0,0,7,0,1,36,34,83,0,0,0,0,12,4,0,18,1,36,0,0,131,0,0,9,0,14,0,1,1,0,0,71,19,0,4,37,0
